Subject,Age,Ethnicity,Sex,Block,TargetFeature,Lag,T1Pos,T2Pos,T2isT1,T1SPE,T2SPE,T1RespPos,T2RespPos,T1Resp,T2Resp,T1Conf,T2Conf,Stim1,Stim2,Stim3,Stim4,Stim5,Stim6,Stim7,Stim8,Stim9,Stim10,Stim11,Stim12,Stim13,Stim14,Stim15,Stim16,Stim17,Stim18,Stim19,Stim20,Stim21,Stim22,Stim23,Stim24,Stim25,Stim26
58,18,White/Caucasian,male,3,ColorBlue,9,10,19,0,0,0,10,19,H,Q,3,3,J,A,I,X,T,Z,M,E,L,H,Y,O,F,G,K,S,V,U,Q,W,R,D,B,C,N,P
58,18,White/Caucasian,male,3,ColorBlue,1,7,8,0,0,0,7,8,P,Q,3,2,A,V,F,E,H,N,P,Q,K,R,X,W,O,M,Z,G,T,U,Y,D,C,I,L,J,S,B
58,18,White/Caucasian,male,3,ColorBlue,9,9,18,0,0,0,9,18,Y,W,3,3,A,T,Q,Z,O,N,J,K,Y,S,C,P,G,L,M,U,X,W,R,D,E,F,I,B,H,V
58,18,White/Caucasian,male,3,ColorBlue,6,10,16,0,0,4,10,20,V,P,3,3,I,L,S,N,R,Y,M,D,W,V,Q,T,X,K,H,Z,U,E,A,P,B,G,C,F,O,J
58,18,White/Caucasian,male,3,ColorBlue,2,9,11,0,0,-6,9,5,Q,I,3,1,R,C,P,M,I,O,B,N,Q,W,J,H,F,K,D,L,S,G,X,V,U,E,Z,Y,A,T
58,18,White/Caucasian,male,3,ColorBlue,1,8,9,0,0,0,8,9,D,J,3,2,C,S,Y,N,X,M,Z,D,J,A,Q,B,F,I,E,H,O,T,G,R,W,P,U,V,L,K
58,18,White/Caucasian,male,3,ColorBlue,3,7,10,1,-1,-3,6,7,P,R,3,2,E,Y,I,Q,C,P,R,Z,T,H,B,J,V,F,N,U,K,A,O,W,G,M,D,L,X,S
58,18,White/Caucasian,male,3,ColorBlue,1,6,7,0,-2,0,4,7,J,Z,3,2,O,S,X,J,F,V,Z,H,K,C,W,A,M,I,R,B,T,L,Q,D,G,P,Y,N,E,U
58,18,White/Caucasian,male,3,ColorBlue,3,8,11,0,0,2,8,13,F,E,2,2,I,P,U,X,B,G,C,F,Z,Q,L,T,E,W,A,J,V,N,H,R,Y,M,O,D,K,S
58,18,White/Caucasian,male,3,ColorBlue,1,9,10,0,0,0,9,10,H,E,2,2,J,B,F,M,I,N,P,S,H,E,T,X,L,Y,V,R,C,Z,O,G,D,K,Q,W,U,A
58,18,White/Caucasian,male,3,ColorBlue,9,7,16,0,0,0,7,16,G,L,3,3,Q,F,J,Y,V,K,G,W,P,S,I,R,E,X,U,L,T,M,N,D,A,B,O,C,Z,H
58,18,White/Caucasian,male,3,ColorBlue,9,6,15,0,0,0,6,15,X,O,3,3,R,W,Q,T,D,X,A,F,H,P,V,I,B,E,O,G,L,K,C,N,Z,J,M,Y,S,U
58,18,White/Caucasian,male,3,ColorBlue,1,8,9,1,1,-1,9,8,H,J,2,2,T,I,G,W,Y,L,B,J,H,M,D,V,R,U,K,P,N,F,C,Z,X,A,Q,S,E,O
58,18,White/Caucasian,male,3,ColorBlue,9,7,16,0,0,0,7,16,L,N,3,2,W,J,Y,E,V,A,L,B,O,U,I,D,H,G,K,N,X,F,P,S,M,R,T,Q,C,Z
58,18,White/Caucasian,male,3,ColorBlue,1,10,11,0,0,0,10,11,H,B,3,3,D,K,O,M,G,A,R,U,N,H,B,E,V,Z,F,Q,C,W,X,P,T,J,S,Y,I,L
58,18,White/Caucasian,male,3,ColorBlue,1,10,11,1,1,-1,11,10,S,X,2,2,B,M,T,N,P,W,G,I,A,X,S,K,L,Z,C,Q,R,F,H,O,J,Y,D,U,E,V
58,18,White/Caucasian,male,3,ColorBlue,2,8,10,,0,,8,,G,,3,2,F,L,T,H,K,C,N,G,P,X,E,I,S,D,V,A,M,O,R,Y,W,Q,U,B,Z,J
58,18,White/Caucasian,male,3,ColorBlue,6,8,14,0,-2,0,6,14,O,E,2,2,H,Y,K,C,S,O,X,B,Q,I,L,F,P,E,R,J,G,T,U,A,N,W,Z,M,V,D
58,18,White/Caucasian,male,3,ColorBlue,3,7,10,0,0,-1,7,9,S,E,3,3,K,C,I,Z,U,N,S,M,E,R,F,P,Q,O,D,Y,T,V,G,X,A,L,H,W,J,B
58,18,White/Caucasian,male,3,ColorBlue,6,8,14,0,0,1,8,15,U,C,3,3,L,Q,W,M,A,B,R,U,V,Z,F,N,T,D,C,X,S,P,H,Y,J,E,G,I,K,O
58,18,White/Caucasian,male,3,ColorBlue,2,8,10,0,0,-5,8,5,H,I,3,2,L,G,R,W,I,T,Q,H,P,U,O,A,X,F,M,N,Y,E,J,S,V,K,B,D,Z,C
58,18,White/Caucasian,male,3,ColorBlue,6,9,15,0,0,0,9,15,Y,S,3,3,L,F,G,C,U,W,E,H,Y,R,J,P,I,Z,S,V,K,Q,B,O,A,M,X,N,D,T
58,18,White/Caucasian,male,3,ColorBlue,3,9,12,0,0,6,9,18,E,D,3,3,Y,I,G,K,X,S,U,Z,E,F,Q,P,C,B,T,R,O,D,N,V,J,A,H,M,W,L
58,18,White/Caucasian,male,3,ColorBlue,2,9,11,0,0,-1,9,10,H,W,3,3,S,C,Y,L,I,F,M,K,H,W,P,Q,G,E,A,N,V,X,O,B,U,Z,D,T,R,J
58,18,White/Caucasian,male,3,ColorBlue,9,6,15,0,0,0,6,15,B,U,3,3,Q,H,S,W,D,B,N,K,I,G,A,T,Y,R,U,O,F,V,J,P,L,C,Z,M,E,X
58,18,White/Caucasian,male,3,ColorBlue,3,9,12,0,0,-10,9,2,Z,L,3,3,T,L,D,O,X,E,I,J,Z,U,S,Q,Y,P,N,R,M,A,C,G,F,W,H,B,K,V
58,18,White/Caucasian,male,3,ColorBlue,9,8,17,0,0,0,8,17,Q,F,3,3,W,S,V,O,R,A,I,Q,U,Y,L,E,X,M,K,H,F,T,D,P,B,N,J,Z,C,G
58,18,White/Caucasian,male,4,ColorBlue,9,7,16,0,0,0,7,16,K,I,3,3,S,F,Z,H,A,J,K,N,V,U,P,G,E,W,B,I,D,O,Q,T,Y,X,R,C,L,M
58,18,White/Caucasian,male,4,ColorBlue,2,8,10,0,0,-1,8,9,F,M,3,2,K,V,R,C,A,O,J,F,M,N,L,G,P,X,B,W,Z,Q,T,I,S,U,Y,E,H,D
58,18,White/Caucasian,male,4,ColorBlue,9,8,17,0,0,0,8,17,F,X,3,3,Y,M,P,N,H,Z,U,F,L,S,J,R,C,T,O,G,X,V,B,D,A,I,E,W,K,Q
58,18,White/Caucasian,male,4,ColorBlue,1,7,8,0,1,5,8,13,I,J,3,2,O,D,A,Z,T,Q,L,I,V,C,X,H,J,E,N,Y,P,U,G,K,W,B,M,F,S,R
58,18,White/Caucasian,male,4,ColorBlue,1,10,11,0,0,0,10,11,T,Y,2,2,A,D,W,L,H,M,R,J,F,T,Y,K,U,C,P,G,V,S,Z,I,O,E,X,N,Q,B
58,18,White/Caucasian,male,4,ColorBlue,3,6,9,1,1,-3,7,6,A,F,1,2,Z,T,M,Y,V,F,A,K,X,B,P,I,J,R,Q,D,H,S,G,N,C,L,U,W,E,O
58,18,White/Caucasian,male,4,ColorBlue,1,6,7,0,0,0,6,7,D,B,3,3,F,T,X,S,O,D,B,U,V,M,C,K,Q,Y,R,I,P,Z,L,J,E,H,G,W,A,N
58,18,White/Caucasian,male,4,ColorBlue,6,10,16,0,0,-8,10,8,S,E,3,2,C,K,A,D,R,L,Q,E,O,S,W,B,X,P,M,Y,N,G,T,F,V,U,I,H,J,Z
58,18,White/Caucasian,male,4,ColorBlue,3,10,13,0,0,11,10,24,V,W,2,2,C,F,L,E,B,K,X,I,G,V,Q,A,R,J,M,T,U,O,S,D,Z,H,N,W,P,Y
58,18,White/Caucasian,male,4,ColorBlue,9,6,15,0,0,0,6,15,M,I,2,2,C,S,T,Y,V,M,F,D,W,A,H,B,X,K,I,P,U,E,Z,Q,G,L,J,N,R,O
58,18,White/Caucasian,male,4,ColorBlue,2,9,11,0,0,-1,9,10,N,L,3,2,V,D,E,Z,O,A,H,F,N,L,S,G,W,M,X,T,I,Q,P,Y,B,U,C,K,R,J
58,18,White/Caucasian,male,4,ColorBlue,3,7,10,0,0,0,7,10,K,I,3,2,G,J,O,F,Q,V,K,Y,P,I,W,Z,U,N,L,A,E,D,H,X,M,B,T,S,C,R
58,18,White/Caucasian,male,4,ColorBlue,1,7,8,0,0,1,7,9,A,W,3,2,E,U,J,T,B,O,A,H,W,F,N,C,I,Y,L,Q,M,R,S,G,P,V,X,D,K,Z
58,18,White/Caucasian,male,4,ColorBlue,1,9,10,1,1,-1,10,9,D,A,3,1,W,O,Z,J,C,R,E,T,A,D,X,H,L,S,P,B,V,U,F,G,Q,I,N,K,Y,M
58,18,White/Caucasian,male,4,ColorBlue,2,8,10,0,0,-1,8,9,U,W,3,2,T,Z,X,J,R,M,I,U,W,K,C,H,B,L,P,D,Y,Q,O,S,G,F,V,E,A,N
58,18,White/Caucasian,male,4,ColorBlue,1,8,9,0,1,11,9,20,H,I,3,3,L,Q,J,F,N,S,G,V,H,P,O,D,R,A,B,E,T,W,X,I,M,Y,Z,C,K,U
58,18,White/Caucasian,male,4,ColorBlue,2,9,11,0,0,0,9,11,Y,I,3,2,S,O,E,C,H,G,L,F,Y,D,I,B,P,T,V,K,Z,X,R,N,J,U,Q,W,M,A
58,18,White/Caucasian,male,4,ColorBlue,9,8,17,0,0,0,8,17,N,W,3,3,E,L,Q,X,C,P,V,N,O,S,G,T,Z,F,D,U,W,H,B,J,I,A,M,Y,K,R
58,18,White/Caucasian,male,4,ColorBlue,2,10,12,0,11,0,21,12,N,W,3,3,D,J,U,G,E,C,S,T,P,X,M,W,Y,O,V,K,F,B,A,L,N,R,Q,Z,H,I
58,18,White/Caucasian,male,4,ColorBlue,2,7,9,0,0,-1,7,8,C,R,3,3,Z,T,G,L,I,H,C,R,P,J,Y,Q,B,E,X,D,S,U,O,N,M,F,V,W,K,A
58,18,White/Caucasian,male,4,ColorBlue,6,7,13,0,0,0,7,13,X,B,3,3,F,S,R,A,I,Y,X,G,N,L,Q,H,B,Z,T,J,D,K,U,E,M,V,P,C,O,W
58,18,White/Caucasian,male,4,ColorBlue,2,6,8,0,17,7,23,15,S,V,1,1,P,U,O,J,C,Z,M,E,W,K,F,A,D,Q,V,I,H,G,R,B,X,T,S,L,Y,N
58,18,White/Caucasian,male,4,ColorBlue,3,6,9,0,0,0,6,9,S,W,3,3,P,A,K,F,X,S,I,N,W,G,B,H,D,E,C,V,Q,R,J,Z,L,Y,T,O,M,U
58,18,White/Caucasian,male,4,ColorBlue,2,10,12,0,0,0,10,12,E,G,3,3,W,V,K,B,R,S,O,N,J,E,L,G,Y,Z,M,U,A,P,F,T,C,D,X,I,Q,H
58,18,White/Caucasian,male,4,ColorBlue,3,9,12,0,0,-4,9,8,J,H,3,3,L,Z,K,N,V,F,C,H,J,O,M,X,S,T,Q,G,A,W,E,U,Y,R,D,I,B,P
58,18,White/Caucasian,male,4,ColorBlue,2,7,9,0,0,-4,7,5,E,B,3,2,U,I,M,X,B,S,E,P,R,J,Q,Y,V,C,D,A,H,N,O,T,G,Z,W,L,F,K
58,18,White/Caucasian,male,4,ColorBlue,6,8,14,0,0,-7,8,7,W,S,3,2,P,I,Y,U,B,H,S,W,R,D,A,X,V,E,L,K,T,J,N,Q,M,O,C,G,F,Z
58,18,White/Caucasian,male,4,ColorBlue,3,10,13,0,0,0,10,13,S,F,3,2,E,W,C,Y,Z,M,J,D,G,S,V,L,F,K,I,R,P,A,H,B,O,U,X,T,N,Q
58,18,White/Caucasian,male,4,ColorBlue,9,10,19,0,0,0,10,19,P,B,3,3,U,N,I,X,C,S,J,A,V,P,Z,H,D,W,T,Q,L,R,B,Y,K,O,M,G,E,F
58,18,White/Caucasian,male,4,ColorBlue,3,8,11,0,0,-2,8,9,T,J,3,3,R,I,P,F,A,H,M,T,J,O,Q,Y,U,Z,W,G,K,B,C,V,E,X,L,N,S,D
58,18,White/Caucasian,male,4,ColorBlue,9,9,18,0,0,1,9,19,F,L,3,3,B,O,Q,H,R,Y,D,G,F,Z,X,W,J,V,T,A,E,U,L,S,P,C,N,I,M,K
58,18,White/Caucasian,male,4,ColorBlue,1,8,9,0,0,0,8,9,M,F,3,3,V,S,U,J,B,G,N,M,F,C,E,O,X,T,L,R,I,P,D,Z,H,A,W,Q,Y,K
58,18,White/Caucasian,male,4,ColorBlue,6,9,15,0,0,1,9,16,F,J,3,2,P,Y,D,M,S,V,E,W,F,A,G,C,N,Q,Z,J,X,R,O,I,L,U,B,T,H,K
58,18,White/Caucasian,male,4,ColorBlue,3,7,10,1,0,-3,7,7,Q,Q,,2,I,L,D,K,C,N,Q,U,M,V,E,Z,W,J,X,P,G,S,R,H,A,O,Y,B,T,F
58,18,White/Caucasian,male,4,ColorBlue,6,8,14,0,0,10,8,24,Y,H,3,2,X,A,V,S,R,Z,O,Y,E,W,G,T,K,N,F,M,U,B,J,Q,L,I,D,H,C,P
58,18,White/Caucasian,male,4,ColorBlue,6,6,12,0,0,0,6,12,R,E,3,2,I,K,U,V,Z,R,Q,L,S,C,T,E,X,Y,G,W,F,A,D,O,B,N,H,M,J,P
58,18,White/Caucasian,male,4,ColorBlue,9,10,19,0,0,1,10,20,N,S,2,2,K,O,H,T,M,Z,F,W,V,N,I,B,P,Y,L,A,X,D,C,S,G,Q,J,R,U,E
58,18,White/Caucasian,male,4,ColorBlue,2,6,8,0,-3,-1,3,7,W,N,2,2,P,S,W,F,R,M,N,E,L,V,B,X,K,C,A,O,J,T,D,Q,Z,H,I,G,U,Y
58,18,White/Caucasian,male,4,ColorBlue,6,6,12,,0,,6,,P,,,3,G,Y,C,E,J,P,Z,D,W,U,I,L,A,F,N,T,V,X,K,O,B,Q,H,R,S,M
58,18,White/Caucasian,male,4,ColorBlue,3,9,12,1,1,-3,10,9,G,U,3,3,H,C,L,B,X,V,K,A,U,G,R,W,F,S,O,Q,E,M,N,Y,D,J,P,I,T,Z
58,18,White/Caucasian,male,4,ColorBlue,6,7,13,0,0,0,7,13,V,W,3,3,M,L,O,D,B,N,V,G,T,A,F,K,W,Q,S,J,E,X,U,P,C,R,I,Z,H,Y
58,18,White/Caucasian,male,4,ColorBlue,6,9,15,0,0,0,9,15,O,T,3,3,S,C,Q,J,U,N,V,E,O,H,M,I,D,K,T,P,A,L,Z,X,F,B,W,Y,G,R
58,18,White/Caucasian,male,4,ColorBlue,1,9,10,1,-1,-1,8,9,M,K,3,1,E,P,H,B,L,C,R,M,K,A,X,G,S,D,I,V,U,W,T,Y,F,O,N,Q,Z,J
58,18,White/Caucasian,male,4,ColorBlue,9,7,16,0,1,0,8,16,V,C,2,2,E,J,B,G,I,F,L,V,Y,Q,K,A,H,W,P,C,R,S,O,Z,N,T,M,D,U,X
58,18,White/Caucasian,male,4,ColorBlue,3,8,11,1,1,-3,9,8,W,N,2,2,V,P,X,O,T,C,S,N,W,Z,J,A,E,L,K,H,Q,B,D,R,I,Y,M,F,G,U
58,18,White/Caucasian,male,4,ColorBlue,9,6,15,0,1,0,7,15,Y,M,3,3,K,T,A,S,V,Z,Y,C,P,G,E,U,R,X,M,N,D,B,L,Q,J,I,W,H,F,O
58,18,White/Caucasian,male,4,ColorBlue,9,9,18,0,0,0,9,18,L,P,3,3,Z,M,X,D,Y,S,O,N,L,R,E,T,G,A,Q,B,K,P,J,W,U,H,C,F,I,V
58,18,White/Caucasian,male,4,ColorBlue,1,6,7,0,1,1,7,8,M,X,3,2,R,U,G,Q,W,B,M,X,H,T,L,J,Y,K,F,V,D,S,E,P,Z,C,A,N,I,O
58,18,White/Caucasian,male,4,ColorBlue,6,10,16,0,1,0,11,16,T,L,2,2,G,V,J,M,U,Y,O,R,B,Z,T,Q,H,E,I,L,F,P,C,K,W,X,S,D,N,A
58,18,White/Caucasian,male,4,ColorBlue,1,10,11,0,0,0,10,11,R,M,2,2,P,K,D,I,V,X,J,G,E,R,M,C,S,Y,Z,B,T,H,A,W,N,O,L,F,U,Q
58,18,White/Caucasian,male,5,ColorBlue,9,8,17,0,0,0,8,17,A,B,3,2,O,G,C,I,R,L,T,A,N,D,Z,U,Q,X,S,F,B,Y,J,H,E,P,M,V,W,K
58,18,White/Caucasian,male,5,ColorBlue,9,8,17,0,0,0,8,17,W,B,3,2,X,N,K,I,R,Z,D,W,Y,O,E,J,L,Q,H,C,B,U,A,G,M,P,T,F,V,S
58,18,White/Caucasian,male,5,ColorBlue,9,9,18,0,0,0,9,18,H,Z,3,2,P,K,U,F,B,X,O,S,H,E,W,A,C,L,T,J,V,Z,I,M,Q,Y,G,R,N,D
58,18,White/Caucasian,male,5,ColorBlue,6,8,14,0,0,0,8,14,W,Q,2,2,Y,M,A,F,R,C,X,W,U,H,V,K,O,Q,T,E,P,G,I,Z,N,B,J,L,S,D
58,18,White/Caucasian,male,5,ColorBlue,6,8,14,0,0,1,8,15,M,Y,2,2,U,K,W,I,Q,G,D,M,X,Z,V,B,N,L,Y,O,P,T,R,E,H,C,S,F,A,J
58,18,White/Caucasian,male,5,ColorBlue,1,10,11,1,1,-1,11,10,W,I,2,2,K,N,E,G,Y,S,T,L,U,I,W,H,Q,C,M,D,B,A,R,Z,X,P,F,J,V,O
58,18,White/Caucasian,male,5,ColorBlue,2,6,8,0,0,0,6,8,N,E,2,2,S,X,V,C,T,N,R,E,L,H,O,Y,Z,K,U,G,A,B,F,I,J,D,Q,W,M,P
58,18,White/Caucasian,male,5,ColorBlue,2,7,9,0,0,2,7,11,Y,W,3,2,Q,U,I,O,R,K,Y,G,D,P,W,Z,J,C,F,T,A,V,N,E,M,B,S,H,X,L
58,18,White/Caucasian,male,5,ColorBlue,3,7,10,0,0,-2,7,8,Z,W,3,2,G,F,R,J,S,K,Z,W,C,P,E,Y,D,B,O,U,X,V,L,H,I,Q,M,T,N,A
58,18,White/Caucasian,male,5,ColorBlue,1,8,9,0,-5,0,3,9,X,K,3,3,P,C,X,T,H,L,E,G,K,B,O,R,Q,V,A,N,J,U,D,Z,I,M,S,W,Y,F
58,18,White/Caucasian,male,5,ColorBlue,1,6,7,1,1,-1,7,6,T,O,2,2,X,Y,Q,P,E,O,T,S,F,C,U,W,V,G,D,M,I,N,B,R,K,H,A,J,Z,L
58,18,White/Caucasian,male,5,ColorBlue,2,8,10,0,-1,0,7,10,M,F,2,2,W,N,X,G,H,R,M,Z,U,F,E,T,L,O,Q,K,S,I,A,P,D,V,Y,C,B,J
58,18,White/Caucasian,male,5,ColorBlue,2,7,9,0,0,-8,7,1,M,N,3,3,N,J,H,E,C,X,M,Z,L,I,U,O,Y,A,V,B,W,D,T,P,F,Q,S,K,G,R
58,18,White/Caucasian,male,5,ColorBlue,2,9,11,0,0,4,9,15,U,I,3,1,E,Q,D,J,A,V,R,M,U,F,G,W,C,X,I,L,O,Z,Y,N,B,K,P,T,H,S
58,18,White/Caucasian,male,5,ColorBlue,1,8,9,1,1,-1,9,8,N,H,3,3,K,E,D,I,F,G,Y,H,N,T,M,Q,C,O,V,U,P,Z,R,L,B,X,W,S,J,A
58,18,White/Caucasian,male,5,ColorBlue,3,7,10,0,0,-6,7,4,O,B,3,3,U,T,A,B,X,J,O,K,P,E,Q,C,V,F,H,M,I,R,W,D,S,N,Z,G,Y,L
58,18,White/Caucasian,male,5,ColorBlue,6,7,13,0,0,1,7,14,G,R,3,3,T,O,I,X,B,Y,G,F,E,A,Z,U,D,R,Q,V,S,P,N,W,M,K,C,H,J,L
58,18,White/Caucasian,male,5,ColorBlue,9,6,15,0,0,0,6,15,J,W,3,3,U,N,R,B,L,J,O,X,G,F,Y,V,I,Q,W,H,E,M,P,D,T,S,C,Z,K,A
58,18,White/Caucasian,male,5,ColorBlue,6,10,16,0,0,0,10,16,M,R,3,3,B,W,P,C,T,J,G,Y,N,M,U,L,X,D,V,R,H,S,Z,F,A,E,O,Q,I,K
58,18,White/Caucasian,male,5,ColorBlue,6,9,15,0,0,-5,9,10,L,O,3,3,Y,W,B,T,Z,U,H,E,L,O,P,V,I,X,N,Q,G,F,D,S,J,M,C,K,A,R
58,18,White/Caucasian,male,5,ColorBlue,3,8,11,0,0,8,8,19,V,Q,3,2,N,X,S,M,T,D,U,V,I,H,G,C,K,Z,A,F,B,E,Q,P,R,L,W,J,Y,O
58,18,White/Caucasian,male,5,ColorBlue,1,9,10,0,0,0,9,10,Z,S,2,2,B,J,N,E,W,K,P,O,Z,S,U,Q,X,Y,H,D,A,R,C,V,M,G,L,F,T,I
58,18,White/Caucasian,male,5,ColorBlue,6,6,12,0,0,0,6,12,P,X,3,3,Y,I,U,V,J,P,Q,L,E,R,F,X,O,W,C,D,G,S,H,T,K,Z,M,A,B,N
58,18,White/Caucasian,male,5,ColorBlue,2,8,10,1,1,-2,9,8,M,L,2,2,W,C,A,D,S,R,K,L,M,E,O,F,G,H,V,I,U,Y,J,X,T,Z,P,B,Q,N
58,18,White/Caucasian,male,5,ColorBlue,1,9,10,0,0,0,9,10,M,U,2,2,C,F,A,D,Q,B,T,S,M,U,E,X,Z,P,G,R,V,L,H,K,I,O,Y,W,N,J
58,18,White/Caucasian,male,5,ColorBlue,9,7,16,0,0,0,7,16,C,D,2,2,S,Q,X,V,L,W,C,O,Y,F,N,P,E,R,I,D,T,M,K,B,U,J,A,H,Z,G
58,18,White/Caucasian,male,5,ColorBlue,2,6,8,1,2,-2,8,6,L,I,1,3,Y,B,E,V,N,I,W,L,Q,T,H,Z,K,X,G,R,U,M,C,J,F,A,S,O,P,D
58,18,White/Caucasian,male,5,ColorBlue,9,6,15,0,0,0,6,15,Q,H,2,3,W,L,E,U,X,Q,G,J,S,T,F,P,K,I,H,C,B,D,O,A,R,Z,V,M,N,Y
58,18,White/Caucasian,male,5,ColorBlue,6,6,12,0,0,0,6,12,P,I,2,2,E,N,G,W,K,P,L,H,S,O,C,I,A,B,Q,T,F,Z,V,Y,M,U,D,R,X,J
58,18,White/Caucasian,male,5,ColorBlue,1,10,11,1,1,-1,11,10,Z,B,2,3,L,N,K,X,M,C,W,V,R,B,Z,Q,O,P,D,A,G,E,H,T,Y,J,F,I,S,U
